timestamp,ue_id,downlink_throughput,uplink_throughput,high_load
49900,1905,13910,11352,0
49910,6559,13327,9537,0
49920,9290,10358,9525,0
49930,4251,11321,9432,0
49940,2182,12715,7879,0
49950,3112,11815,10031,0
49960,9160,13063,9868,0
49970,5453,12041,10231,0
49980,6642,11753,9193,0
49990,4430,12165,11326,0
